reporting_period,maintenance_activity,maintenance_asset_subcategory,source_currency_unit,routine_maintenance_expenditure,non_routine_maintenance_expenditure,source_workbook,source_sheet,source_row,business,landing_page_url,source_page_url,metadata_match_status,maintenance_activity_resolved,activity_resolution_status,activity_anchor_source_row,row_classification,analytic_row_eligible,maintenance_activity_standard_id,maintenance_activity_standard,maintenance_asset_standard_id,maintenance_asset_standard,activity_mapping_status,asset_mapping_status,currency_standard,price_basis,currency_scale_factor,currency_unit_status,routine_maintenance_expenditure_standard,routine_maintenance_expenditure_status,non_routine_maintenance_expenditure_standard,non_routine_maintenance_expenditure_status,total_maintenance_expenditure_standard,total_maintenance_expenditure_status,relationship_status,descriptor_source_workbook,descriptor_source_sheet,descriptor_source_row,denominator_unit_standard,installed_quantity_standard,installed_quantity_status,serviced_quantity_standard,serviced_quantity_status,installed_ratio_unit,installed_ratio_status,serviced_ratio_unit,serviced_ratio_status,routine_expenditure_per_installed_unit,non_routine_expenditure_per_installed_unit,total_expenditure_per_installed_unit,routine_expenditure_per_serviced_unit,non_routine_expenditure_per_serviced_unit,total_expenditure_per_serviced_unit
2022-23,Substations equipment & property maintenance,Substation power transformers,$,1560406.0,1464114.0,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,56,Transgrid,https://www.aer.gov.au/documents/transgrid-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Substations equipment & property maintenance,submitted,56,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_power_transformers,Substation power transformers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1560406.0,numeric,1464114.0,numeric,3024520.0,numeric,matched_with_denominator,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,18,count,215.0,numeric,202.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,7257.702325581396,6809.832558139535,14067.53488372093,7724.782178217822,7248.089108910891,14972.871287128713
2022-23,Substations equipment & property maintenance,Substation property,$,6165173.0,7152146.0,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,57,Transgrid,https://www.aer.gov.au/documents/transgrid-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Substations equipment & property maintenance,submitted,57,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_property,Substation property,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,6165173.0,numeric,7152146.0,numeric,13317319.0,numeric,matched_with_denominator,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,19,count,96.0,numeric,96.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,64220.552083333336,74501.52083333333,138722.07291666666,64220.552083333336,74501.52083333333,138722.07291666666
2022-23,SCADA & network control maintenance,SCADA & network control maintenance,$,32712.0,510468.0,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,58,Transgrid,https://www.aer.gov.au/documents/transgrid-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,SCADA & network control maintenance,submitted,58,meaningful,True,scada_network_control_maintenance,SCADA & network control maintenance,scada_network_control,SCADA & network control maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,32712.0,numeric,510468.0,numeric,543180.0,numeric,matched_with_denominator,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,20,count,1977.0,numeric,173.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,16.546282245827012,258.20333839150226,274.7496206373293,189.08670520231215,2950.6820809248557,3139.7687861271675
2022-23,Protection systems maintenance,Protection systems maintenance,$,1150739.0,617753.0,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,59,Transgrid,https://www.aer.gov.au/documents/transgrid-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Protection systems maintenance,submitted,59,meaningful,True,protection_systems_maintenance,Protection systems maintenance,protection_systems,Protection systems maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1150739.0,numeric,617753.0,numeric,1768492.0,numeric,matched_with_denominator,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,21,count,3240.0,numeric,1021.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,355.16635802469136,190.6645061728395,545.8308641975309,1127.0705190989227,605.047012732615,1732.1175318315377
2022-23,Other maintenance activity ,Metering,$,499217.0,220259.0,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,60,Transgrid,https://www.aer.gov.au/documents/transgrid-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Other maintenance activity ,submitted,60,meaningful,True,other_maintenance_activity,Other maintenance activity,metering,Metering,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,499217.0,numeric,220259.0,numeric,719476.0,numeric,matched_with_denominator,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,22,count,855.0,numeric,540.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,583.8795321637427,257.61286549707603,841.4923976608187,924.4759259259259,407.88703703703703,1332.362962962963
2022-23,,Communications,$,400286.0,1439324.0,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,61,Transgrid,https://www.aer.gov.au/documents/transgrid-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Other maintenance activity ,continued_group_label,60,meaningful,True,other_maintenance_activity,Other maintenance activity,communications,Communications,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,400286.0,numeric,1439324.0,numeric,1839610.0,numeric,matched_with_denominator,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,23,count,1787.0,numeric,981.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,223.99888080581982,805.441522104085,1029.4404029099048,408.0387359836901,1467.2008154943935,1875.2395514780835
2022-23,,Bushfire Remediation,$,,18157008.0,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,62,Transgrid,https://www.aer.gov.au/documents/transgrid-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Other maintenance activity ,continued_group_label,60,meaningful,True,other_maintenance_activity,Other maintenance activity,bushfire_remediation,Bushfire Remediation,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,,blank,18157008.0,numeric,,incomplete_components,no_descriptor_match,,,,,,,,,,no_descriptor_match,,no_descriptor_match,,,,,,
2023-24,Transmission lines maintenance,Transmission towers,$,4904687.0,8339590.0,Transgrid 2023-24 - Category Analysis - RIN Response - Consolidated - 31 October 2024 - PUBLIC(17496053.2).xlsx,2.8 Maintenance,51,Transgrid,https://www.aer.gov.au/documents/transgrid-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Transmission lines maintenance,submitted,51,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_towers,Transmission towers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,4904687.0,numeric,8339590.0,numeric,13244277.0,numeric,matched_with_denominator,Transgrid 2023-24 - Category Analysis - RIN Response - Consolidated - 31 October 2024 - PUBLIC(17496053.2).xlsx,2.8 Maintenance,13,count,37310.0,numeric,11506.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,131.45770570892523,223.52157598499062,354.9792816939158,426.27211889448984,724.8035807404832,1151.075699634973
2023-24,Transmission lines maintenance,Transmission tower support structures,$,,,Transgrid 2023-24 - Category Analysis - RIN Response - Consolidated - 31 October 2024 - PUBLIC(17496053.2).xlsx,2.8 Maintenance,52,Transgrid,https://www.aer.gov.au/documents/transgrid-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Transmission lines maintenance,submitted,52,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_tower_support_structures,Transmission tower support structures,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,,blank,,blank,,blank,matched_without_denominator,Transgrid 2023-24 - Category Analysis - RIN Response - Consolidated - 31 October 2024 - PUBLIC(17496053.2).xlsx,2.8 Maintenance,14,count,,blank,,blank,,missing_denominator,,missing_denominator,,,,,,
2023-24,Transmission lines maintenance,Conductors,$,30327.0,697621.0,Transgrid 2023-24 - Category Analysis - RIN Response - Consolidated - 31 October 2024 - PUBLIC(17496053.2).xlsx,2.8 Maintenance,53,Transgrid,https://www.aer.gov.au/documents/transgrid-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Transmission lines maintenance,submitted,53,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,conductors,Conductors,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,30327.0,numeric,697621.0,numeric,727948.0,numeric,matched_with_denominator,Transgrid 2023-24 - Category Analysis - RIN Response - Consolidated - 31 October 2024 - PUBLIC(17496053.2).xlsx,2.8 Maintenance,15,km,11230.22,numeric,40.6,numeric,nominal_AUD_per_km,calculated,nominal_AUD_per_km,calculated,2.70048137970583,62.11997627829197,64.82045765799779,746.9704433497536,17182.783251231525,17929.75369458128
2023-24,Transmission lines maintenance,Transmission cables,$,673999.0,221566.0,Transgrid 2023-24 - Category Analysis - RIN Response - Consolidated - 31 October 2024 - PUBLIC(17496053.2).xlsx,2.8 Maintenance,54,Transgrid,https://www.aer.gov.au/documents/transgrid-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Transmission lines maintenance,submitted,54,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_cables,Transmission cables,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,673999.0,numeric,221566.0,numeric,895565.0,numeric,matched_with_denominator,Transgrid 2023-24 - Category Analysis - RIN Response - Consolidated - 31 October 2024 - PUBLIC(17496053.2).xlsx,2.8 Maintenance,16,km,90.785,numeric,90.785,numeric,nominal_AUD_per_km,calculated,nominal_AUD_per_km,calculated,7424.122927796442,2440.557360797489,9864.68028859393,7424.122927796442,2440.557360797489,9864.68028859393
2023-24,Substations equipment & property maintenance,Substation switchbays (incl. Reactive plant),$,1443408.0,2857558.0,Transgrid 2023-24 - Category Analysis - RIN Response - Consolidated - 31 October 2024 - PUBLIC(17496053.2).xlsx,2.8 Maintenance,55,Transgrid,https://www.aer.gov.au/documents/transgrid-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Substations equipment & property maintenance,submitted,55,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_switchbays,Substation switchbays (incl. Reactive plant),mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1443408.0,numeric,2857558.0,numeric,4300966.0,numeric,matched_with_denominator,Transgrid 2023-24 - Category Analysis - RIN Response - Consolidated - 31 October 2024 - PUBLIC(17496053.2).xlsx,2.8 Maintenance,17,count,2350.0,numeric,252.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,614.216170212766,1215.9821276595744,1830.1982978723404,5727.809523809524,11339.515873015873,17067.325396825396
2023-24,Substations equipment & property maintenance,Substation power transformers,$,1740202.0,1731508.0,Transgrid 2023-24 - Category Analysis - RIN Response - Consolidated - 31 October 2024 - PUBLIC(17496053.2).xlsx,2.8 Maintenance,56,Transgrid,https://www.aer.gov.au/documents/transgrid-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Substations equipment & property maintenance,submitted,56,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_power_transformers,Substation power transformers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1740202.0,numeric,1731508.0,numeric,3471710.0,numeric,matched_with_denominator,Transgrid 2023-24 - Category Analysis - RIN Response - Consolidated - 31 October 2024 - PUBLIC(17496053.2).xlsx,2.8 Maintenance,18,count,215.0,numeric,206.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,8093.962790697675,8053.525581395349,16147.488372093023,8447.582524271844,8405.378640776698,16852.961165048542
2023-24,Substations equipment & property maintenance,Substation property,$,6745046.0,4178675.0,Transgrid 2023-24 - Category Analysis - RIN Response - Consolidated - 31 October 2024 - PUBLIC(17496053.2).xlsx,2.8 Maintenance,57,Transgrid,https://www.aer.gov.au/documents/transgrid-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Substations equipment & property maintenance,submitted,57,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_property,Substation property,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,6745046.0,numeric,4178675.0,numeric,10923721.0,numeric,matched_with_denominator,Transgrid 2023-24 - Category Analysis - RIN Response - Consolidated - 31 October 2024 - PUBLIC(17496053.2).xlsx,2.8 Maintenance,19,count,96.0,numeric,95.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,70260.89583333333,43527.864583333336,113788.76041666667,71000.48421052631,43986.05263157895,114986.53684210527
2023-24,SCADA & network control maintenance,SCADA & network control maintenance,$,244307.0,734891.0,Transgrid 2023-24 - Category Analysis - RIN Response - Consolidated - 31 October 2024 - PUBLIC(17496053.2).xlsx,2.8 Maintenance,58,Transgrid,https://www.aer.gov.au/documents/transgrid-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,SCADA & network control maintenance,submitted,58,meaningful,True,scada_network_control_maintenance,SCADA & network control maintenance,scada_network_control,SCADA & network control maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,244307.0,numeric,734891.0,numeric,979198.0,numeric,matched_with_denominator,Transgrid 2023-24 - Category Analysis - RIN Response - Consolidated - 31 October 2024 - PUBLIC(17496053.2).xlsx,2.8 Maintenance,20,count,2046.0,numeric,196.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,119.40713587487781,359.18426197458456,478.59139784946234,1246.4642857142858,3749.4438775510203,4995.908163265306
2023-24,Protection systems maintenance,Protection systems maintenance,$,981666.0,872758.0,Transgrid 2023-24 - Category Analysis - RIN Response - Consolidated - 31 October 2024 - PUBLIC(17496053.2).xlsx,2.8 Maintenance,59,Transgrid,https://www.aer.gov.au/documents/transgrid-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Protection systems maintenance,submitted,59,meaningful,True,protection_systems_maintenance,Protection systems maintenance,protection_systems,Protection systems maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,981666.0,numeric,872758.0,numeric,1854424.0,numeric,matched_with_denominator,Transgrid 2023-24 - Category Analysis - RIN Response - Consolidated - 31 October 2024 - PUBLIC(17496053.2).xlsx,2.8 Maintenance,21,count,3286.0,numeric,893.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,298.741935483871,265.5989044430919,564.3408399269629,1099.290033594625,977.3325867861142,2076.622620380739
2023-24,Other maintenance activity ,Metering,$,532963.0,224549.0,Transgrid 2023-24 - Category Analysis - RIN Response - Consolidated - 31 October 2024 - PUBLIC(17496053.2).xlsx,2.8 Maintenance,60,Transgrid,https://www.aer.gov.au/documents/transgrid-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Other maintenance activity ,submitted,60,meaningful,True,other_maintenance_activity,Other maintenance activity,metering,Metering,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,532963.0,numeric,224549.0,numeric,757512.0,numeric,matched_with_denominator,Transgrid 2023-24 - Category Analysis - RIN Response - Consolidated - 31 October 2024 - PUBLIC(17496053.2).xlsx,2.8 Maintenance,22,count,838.0,numeric,639.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,635.9940334128878,267.9582338902148,903.9522673031026,834.0579029733959,351.40688575899844,1185.4647887323943
2023-24,,Communications,$,345441.0,1626967.0,Transgrid 2023-24 - Category Analysis - RIN Response - Consolidated - 31 October 2024 - PUBLIC(17496053.2).xlsx,2.8 Maintenance,61,Transgrid,https://www.aer.gov.au/documents/transgrid-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Other maintenance activity ,continued_group_label,60,meaningful,True,other_maintenance_activity,Other maintenance activity,communications,Communications,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,345441.0,numeric,1626967.0,numeric,1972408.0,numeric,matched_with_denominator,Transgrid 2023-24 - Category Analysis - RIN Response - Consolidated - 31 October 2024 - PUBLIC(17496053.2).xlsx,2.8 Maintenance,23,count,1790.0,numeric,974.0,numeric,nominal_AUD_per_count,calculated,nominal_AUD_per_count,calculated,192.98379888268155,908.9201117318436,1101.903910614525,354.6622176591376,1670.3973305954826,2025.05954825462
